# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = sblrc_blr_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 4 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = sblrc-blr.data.R
# init = 2 (Default)
# random
#   seed = 1540963
# output
#   file = mpi.1.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,sigma
-164.788,0.658755,0.162175,4,15,0,171.048,0.998279,0.997698,0.997644,0.998071,0.996935,1.08851
-166.059,0.900148,0.162175,4,15,0,168.983,0.999031,0.998059,0.997972,0.998582,0.996954,1.11821
-164.989,0.976733,0.162175,2,3,0,167.088,0.998861,0.998106,0.996859,0.997661,0.998613,1.09462
-166.214,0.825685,0.162175,2,3,0,168.814,0.999153,0.998891,0.997821,0.997332,0.99778,1.11797
-163.012,0.979798,0.162175,3,11,0,167.437,1.00059,0.999927,0.998671,0.999685,0.999036,1.05145
-164.208,0.961739,0.162175,4,15,0,165.124,0.999933,0.997963,0.998261,0.998251,0.998608,1.13568
-164.328,0.815117,0.162175,4,19,0,167.699,0.999464,0.998862,0.999105,0.998239,0.998525,1.03611
-162.687,0.763959,0.162175,2,3,0,167.651,0.999962,0.998611,0.998323,0.999567,0.998962,1.03863
-165.319,0.777958,0.162175,3,11,0,167.871,0.999465,0.998742,0.998831,0.998121,0.999214,1.12753
-163.874,0.849188,0.162175,3,15,0,169.677,0.998278,0.997634,0.996105,0.997749,0.997407,1.02079
-163.559,0.820522,0.162175,3,7,0,166.986,0.999576,0.998241,0.998864,0.999114,0.998993,1.07697
-164.397,0.911077,0.162175,4,15,0,166.518,0.998546,0.997336,0.997882,0.997538,0.997179,1.02939
-164.371,0.743106,0.162175,4,15,0,168.685,1.00059,0.998491,0.997937,0.998886,0.99914,1.09708
-164.264,0.972185,0.162175,3,7,0,166.191,1.00079,0.999403,0.998044,0.999903,0.999421,1.04174
-165.311,0.941474,0.162175,2,7,0,166.274,0.999962,0.999003,0.999983,0.998974,0.999132,1.01109
-165.475,0.988061,0.162175,3,7,0,166.5,1.00086,1.00004,0.998205,1.00046,0.999678,1.06627
-164.511,0.896033,0.162175,3,15,0,168.535,0.999581,0.999804,0.997822,0.999399,0.999184,1.06636
-164.512,0.83985,0.162175,2,7,0,168.038,1.00062,0.999037,0.999365,0.999012,0.999985,1.03731
-166.473,0.727598,0.162175,3,7,0,169.462,1.00136,0.999249,0.99809,1.00013,0.999368,1.05362
-162.839,0.974601,0.162175,3,11,0,168.33,0.999758,0.998947,0.997997,0.999341,0.998325,1.08156
-162.386,0.986817,0.162175,4,15,0,164.213,0.999371,0.998947,0.99765,0.998611,0.998665,1.006
-162.946,0.872537,0.162175,2,7,0,164.769,0.998824,0.997368,0.997457,0.997962,0.99747,0.991135
-164.691,0.752197,0.162175,3,7,0,165.901,0.998999,0.999094,0.99786,0.998427,0.997441,1.05311
-166.464,0.90572,0.162175,3,7,0,168.381,0.999578,0.998696,0.996951,0.998407,0.997237,1.15918
-168.262,0.968021,0.162175,3,7,0,170.174,0.997943,0.997185,0.997358,0.997762,0.998288,1.2406
-162.464,0.981667,0.162175,3,15,0,169.022,1.00024,0.999488,0.998415,0.998975,0.999009,1.04244
-168.379,0.567518,0.162175,2,7,0,170.095,0.999719,0.999461,0.997641,1.00061,0.999188,1.11831
-167.674,0.984046,0.162175,3,7,0,171.436,0.999592,0.998879,0.997486,1.00023,0.998593,0.976996
-163.939,0.713875,0.162175,2,7,0,173.348,0.999913,0.9994,0.998041,0.999005,0.999599,1.01565
-163.584,0.90801,0.162175,2,3,0,166.518,1.00068,0.999028,0.999129,0.999704,0.998714,1.02006
-163.652,0.720731,0.162175,2,7,0,167.317,0.999865,0.998655,0.998796,0.999135,0.999657,1.01369
-161.763,0.976365,0.162175,1,3,0,163.858,0.999998,0.999182,0.998563,0.999274,0.999146,1.00904
-164.203,0.79449,0.162175,3,15,0,166.428,0.999696,0.998714,0.998484,0.999173,0.998525,1.18776
-166.178,0.815867,0.162175,2,7,0,168.005,0.998939,0.999964,0.998048,0.999056,0.998539,1.12299
-162.517,0.985679,0.162175,3,11,0,167.361,0.999036,0.998404,0.99744,0.998096,0.99817,1.08468
-163.079,0.778895,0.162175,3,11,0,164.953,1.00035,0.999848,0.998681,0.999361,0.998771,1.04572
-164.052,0.820164,0.162175,4,15,0,167.247,1.00115,0.999786,0.998952,0.999693,0.999376,0.941491
-163.855,0.971971,0.162175,2,3,0,164.756,1.00008,0.99946,0.999532,1.00013,0.999609,0.965584
-164.568,0.858898,0.162175,3,7,0,166.016,0.999514,0.998396,0.998025,0.999746,0.998754,0.976581
-162.647,1,0.162175,2,3,0,164.608,0.999391,0.998626,0.998113,0.999157,0.998967,0.980935
-165.147,0.846899,0.162175,3,15,0,166.324,1.00031,0.998529,0.998904,0.999016,0.998252,0.928047
-164.75,0.997777,0.162175,3,7,0,166.841,0.999988,0.999033,0.998697,0.998572,0.999568,0.936947
-164.412,0.921612,0.162175,3,15,0,168.519,0.998859,0.998275,0.997876,0.999316,0.997936,0.997414
-163.751,0.969442,0.162175,3,7,0,166.392,0.998647,0.996991,0.996437,0.997395,0.997378,0.986167
-165.649,0.515794,0.162175,4,15,0,170.438,1.00042,0.998478,0.998033,0.998532,0.997926,0.947404
-163.159,0.931027,0.162175,2,3,0,167.108,0.999562,0.998967,0.997657,0.999133,0.998267,0.945315
-163.066,0.710907,0.162175,3,7,0,166.994,1.00075,0.999395,0.998627,0.999669,0.998924,0.977641
-164.849,0.845051,0.162175,2,7,0,167.222,0.99979,0.999424,0.997509,0.998832,0.998968,0.935048
-170.232,0.75842,0.162175,2,3,0,170.659,1.00028,0.999634,0.99686,0.999001,0.999119,0.925897
-163.72,1,0.162175,2,3,0,170.295,0.999894,0.998874,0.997679,0.998727,0.998832,0.913341
-162.993,0.927022,0.162175,3,15,0,166.171,0.99877,0.997965,0.997612,0.997635,0.997459,1.05816
-162.672,0.903307,0.162175,3,7,0,164.803,0.999927,0.998732,0.998069,0.999364,0.998422,1.06822
-163.207,0.846548,0.162175,3,7,0,164.906,0.999519,0.999023,0.997742,0.999192,0.998111,0.967869
-162.937,0.947146,0.162175,2,7,0,165.409,0.999744,0.99826,0.997531,0.998805,0.998378,0.947829
-165.861,0.632627,0.162175,2,3,0,167.382,0.998573,0.998928,0.997565,0.999192,0.99809,0.939333
-163.982,0.961652,0.162175,3,7,0,167.556,1.00009,0.99861,0.999183,0.999514,0.999353,0.942142
-166.943,0.622103,0.162175,2,7,0,169.727,1.00015,0.999482,0.999185,0.998811,1.00004,0.9193
-163.358,0.979891,0.162175,3,11,0,168.282,0.999738,0.999314,0.998431,0.999939,0.9991,1.06639
-163.946,0.593555,0.162175,3,7,0,168.179,1.00029,0.998488,0.998515,0.998218,0.998851,1.0662
-163.348,0.980584,0.162175,2,7,0,165.609,1.00034,0.9995,0.998073,0.999522,0.998751,1.08352
-164.975,0.856851,0.162175,3,7,0,166.779,0.999228,0.999519,0.998127,0.998712,0.998177,1.15598
-163.013,0.953212,0.162175,3,15,0,166.309,0.998921,0.997499,0.997358,0.998488,0.997942,1.02229
-165.673,0.8355,0.162175,2,3,0,166.254,0.998296,0.997544,0.997908,0.996923,0.997665,1.02508
-166.258,0.949218,0.162175,3,7,0,168.888,0.998552,0.99759,0.996068,0.9967,0.997802,1.0704
-163.858,0.969813,0.162175,4,15,0,168.378,0.998329,0.997603,0.996248,0.997249,0.996978,0.979516
-163.858,0.412199,0.162175,2,3,0,168.858,0.998329,0.997603,0.996248,0.997249,0.996978,0.979516
-163.721,0.916921,0.162175,4,15,0,166.583,1.00095,1.00003,0.999594,0.999754,0.99977,0.933492
-163.656,0.916031,0.162175,4,15,0,165.332,0.999559,0.998782,0.998178,0.998363,0.998966,1.13381
-164.791,0.862346,0.162175,3,7,0,166.716,0.999904,0.999148,0.998987,0.998435,0.998733,1.15859
-166.581,0.834091,0.162175,4,15,0,168.782,1.00004,0.999126,0.999333,1.00065,0.999233,0.958819
-165.604,0.994924,0.162175,4,15,0,169.349,1.00145,0.999422,0.999397,1.00052,1.00054,1.07898
-163.866,1,0.162175,2,3,0,166.09,1.00124,1.00046,0.999764,1.00026,0.999548,1.043
-165.329,0.737419,0.162175,3,7,0,167.672,0.999835,0.998448,0.998918,0.997882,0.998313,1.09548
-165.138,0.948334,0.162175,2,7,0,167.416,0.999341,0.998197,0.999199,0.998397,0.998844,1.10671
-163.496,0.960993,0.162175,3,11,0,167.347,0.999883,0.998949,0.997286,0.998906,0.998311,0.991857
-162.507,0.983421,0.162175,3,7,0,163.97,0.999298,0.998439,0.998646,0.998625,0.998627,1.00083
-162.245,0.992484,0.162175,3,7,0,163.161,0.99945,0.998845,0.997657,0.998402,0.998337,0.983692
-163.891,0.752698,0.162175,2,7,0,165.527,0.999695,0.997607,0.998153,0.998002,0.997983,1.03249
-163.118,0.995061,0.162175,3,11,0,166.602,0.999436,0.99936,0.99902,0.99941,0.998957,1.04225
-163.779,0.959053,0.162175,3,7,0,164.244,0.999602,0.999395,0.999526,0.999419,0.999193,1.03059
-163.11,0.906062,0.162175,3,11,0,166.221,0.999939,0.998667,0.997471,0.998743,0.998321,0.958956
-162.865,0.961398,0.162175,4,15,0,164.442,0.999891,0.999816,0.998952,0.99978,0.999377,1.03579
-162.83,0.608389,0.162175,3,11,0,167.628,0.999882,0.998212,0.998144,0.998177,0.998395,1.05026
-163.288,0.999082,0.162175,4,15,0,164.118,0.999046,0.997405,0.997239,0.997525,0.997482,0.97612
-162.572,0.807968,0.162175,2,7,0,167.742,0.999118,0.9981,0.997966,0.998471,0.998499,1.08411
-163.705,0.923128,0.162175,3,7,0,164.105,1.00004,0.998333,0.998011,0.998723,0.998032,1.11605
-165.424,0.912411,0.162175,3,7,0,166.985,0.997891,0.997548,0.997189,0.997459,0.996465,1.01961
-164.012,0.950908,0.162175,2,3,0,166.693,0.998822,0.997639,0.996651,0.997718,0.998257,1.0658
-165.089,0.950498,0.162175,4,15,0,166.496,1.00134,0.999028,0.999005,0.99994,0.999056,1.06101
-163.143,0.976059,0.162175,4,15,0,167.534,0.999292,0.998073,0.99744,0.998155,0.997423,0.975103
-162.594,0.992852,0.162175,4,15,0,164.105,1.00027,0.998899,0.998568,0.999443,0.998751,1.08382
-164.155,0.961339,0.162175,3,7,0,165.01,1.00169,1.00045,0.999837,1.00091,1.00042,1.03935
-163.09,0.920057,0.162175,3,11,0,165.799,0.999121,0.997258,0.997404,0.997976,0.997801,1.01517
-162.727,0.945345,0.162175,3,15,0,165.523,1.00034,0.999974,0.998632,0.999591,0.999276,1.03444
-163.025,0.989677,0.162175,3,15,0,164.314,0.999354,0.997863,0.998111,0.998612,0.998119,0.948761
-163.12,0.863132,0.162175,4,15,0,164.902,1.00011,0.999591,0.998326,0.999018,0.998884,0.943618
-162.701,0.916259,0.162175,2,3,0,164.606,1.00001,0.999033,0.998991,0.999793,0.999277,0.984241
-163.742,0.840639,0.162175,4,15,0,166.074,0.998341,0.996843,0.996823,0.997563,0.997332,0.977709
-166.499,0.703605,0.162175,2,3,0,167.398,0.998197,0.997635,0.997069,0.996876,0.996404,0.983173
-164.078,0.983757,0.162175,2,3,0,167.131,0.99799,0.996982,0.997122,0.997431,0.996986,0.983547
-165.77,0.887167,0.162175,4,15,0,167.884,0.998285,0.997358,0.995705,0.996696,0.996657,1.11553
-163.56,0.98331,0.162175,4,15,0,167.762,1.00116,0.999501,0.999381,0.999954,0.999467,0.958674
-164.947,0.731325,0.162175,4,15,0,169.132,1.00064,0.998877,0.999384,0.999652,0.999679,1.1725
-171.569,0.634442,0.162175,3,7,0,172.743,1.00113,0.998006,0.999113,0.998016,0.999853,1.16143
-171.619,1,0.162175,3,15,0,176.905,1.0006,0.997937,0.999744,0.998559,1.00024,1.20876
-170.599,0.607868,0.162175,3,11,0,182.551,0.999182,0.998723,0.996206,0.997579,0.996451,1.18343
-166.007,1,0.162175,2,3,0,171.355,0.998656,0.998182,0.996809,0.99799,0.997237,1.22514
-165.888,0.923727,0.162175,4,15,0,168.913,1.00104,0.998885,0.998987,0.99948,0.999216,0.893102
-166.137,0.816341,0.162175,3,7,0,169.625,1.00056,1.00022,0.999706,0.999407,0.998946,0.939481
-163.604,0.788422,0.162175,2,3,0,167.484,1.0006,0.999529,0.999456,0.999619,0.999991,0.946435
-164.855,0.82484,0.162175,4,15,0,166.921,0.997769,0.997366,0.996377,0.997234,0.997718,1.08545
-164.542,0.991907,0.162175,3,7,0,165.902,0.997518,0.997272,0.996608,0.996928,0.997175,1.07891
-164.705,0.966369,0.162175,3,15,0,173.419,0.999461,0.998519,0.997743,0.998684,0.998058,1.20885
-162.996,0.909504,0.162175,3,7,0,166.434,0.998854,0.998091,0.998374,0.998385,0.998145,1.0474
-163.876,0.921113,0.162175,3,7,0,164.484,0.999332,0.998568,0.996921,0.997967,0.998439,1.01669
-166.616,0.814935,0.162175,3,11,0,168.015,0.999412,0.998008,0.996421,0.997744,0.998614,0.993792
-164.609,0.983241,0.162175,3,7,0,169.091,1.00006,0.998333,0.998536,0.998448,0.997801,1.01126
-163.814,1,0.162175,2,3,0,165.719,0.999225,0.997951,0.998576,0.998653,0.998888,1.00192
-163.286,1,0.162175,2,7,0,164.49,0.999113,0.998256,0.998365,0.99848,0.998951,1.01555
-163.495,1,0.162175,3,7,0,164.218,0.999659,0.999087,0.998556,0.999047,0.999423,1.11512
-163.19,0.998315,0.162175,4,15,0,163.803,1.00043,0.999245,0.99862,0.999612,0.998581,1.08011
-163.214,0.889427,0.162175,3,11,0,165.643,0.999294,0.998389,0.997642,0.998753,0.997931,0.917375
-164.12,0.507138,0.162175,2,5,0,168.526,0.999593,0.998637,0.997547,0.999553,0.998353,0.976556
-164.63,0.838017,0.162175,3,15,0,167.623,1.00083,0.99929,0.999707,0.999292,0.99889,1.07953
-165.012,0.933518,0.162175,3,15,0,167.814,1.00092,0.99853,0.999208,0.999387,0.998755,1.05218
-164.875,1,0.162175,3,7,0,166.161,1.00088,0.998539,0.999365,0.999742,0.99906,1.02486
-162.935,0.900387,0.162175,3,7,0,166.877,0.99983,0.998877,0.999161,0.999589,0.998906,0.993796
-163.063,0.773734,0.162175,2,7,0,167.052,0.99984,0.998882,0.998538,0.998366,0.998265,0.995456
-164.082,0.690611,0.162175,3,7,0,166.99,1.00008,0.999054,0.998133,0.999864,0.999544,0.996279
-163.803,1,0.162175,2,3,0,164.446,1.00034,0.999669,0.999407,0.999086,0.99883,0.997154
-163.917,0.982777,0.162175,3,7,0,165.592,1.00103,1.00067,0.999319,1.00001,0.999972,1.02772
-162.838,0.999666,0.162175,4,15,0,165.529,0.999068,0.998329,0.997777,0.998968,0.998186,1.08621
-164.131,0.865688,0.162175,3,15,0,167.621,0.998398,0.998217,0.997929,0.998639,0.99755,1.04602
-164.117,0.921997,0.162175,2,7,0,166.749,0.998827,0.998782,0.998595,0.998245,0.998609,1.06688
-162.757,1,0.162175,2,3,0,164.361,0.99919,0.998645,0.998639,0.998768,0.998578,1.07191
-163.177,0.892984,0.162175,3,7,0,164.392,0.999592,0.998856,0.997306,0.998874,0.998253,1.08364
-164.071,0.911091,0.162175,4,15,0,165.643,0.999006,0.99832,0.996759,0.998408,0.998436,1.08825
-165.995,0.876015,0.162175,3,15,0,167.601,1.00022,0.998211,0.999478,0.998733,0.99841,1.10349
-163.613,1,0.162175,3,11,0,167.651,1.00085,0.999359,0.998299,0.999757,0.999319,0.983895
-170.324,0.544067,0.162175,4,15,0,172.01,0.997451,0.997735,0.99769,0.99827,0.998256,0.937134
-162.944,1,0.162175,3,15,0,174.208,0.999856,0.998337,0.998209,0.999008,0.99803,1.03789
-163.997,0.790755,0.162175,2,7,0,165.935,1.0001,0.998857,0.998538,0.99815,0.998373,1.06189
-166.364,0.61708,0.162175,3,7,0,170.768,0.999932,0.998773,0.99785,0.998928,0.997261,1.07847
-165.246,0.989499,0.162175,3,11,0,168.837,0.998306,0.99808,0.998026,0.997784,0.998349,1.13532
-165.834,0.979227,0.162175,3,7,0,167.791,0.999037,0.998028,0.998202,0.997609,0.997714,1.19677
-165.023,0.842553,0.162175,3,15,0,168.958,1.00026,0.999373,0.999008,0.998351,0.998878,0.967454
-164.15,0.811999,0.162175,4,15,0,169.155,0.99928,0.998537,0.997835,0.9991,0.998908,1.15024
-162.6,0.957056,0.162175,3,15,0,166.207,0.999492,0.998746,0.998198,0.998139,0.998508,0.99168
-163.079,0.981941,0.162175,3,15,0,164.131,0.998584,0.997736,0.997098,0.998467,0.99757,1.01087
-163.079,0.675086,0.162175,2,3,0,166.488,0.998584,0.997736,0.997098,0.998467,0.99757,1.01087
-164.646,0.764238,0.162175,3,15,0,169.228,0.999769,0.999304,0.998792,0.998348,0.998839,1.14254
-162.968,0.980802,0.162175,2,7,0,165.645,0.999396,0.998065,0.998096,0.999091,0.998317,1.06735
-162.684,0.967923,0.162175,2,7,0,170.881,0.998986,0.997589,0.997554,0.998313,0.997643,1.00556
-164.202,0.639214,0.162175,2,3,0,166.384,0.998506,0.998543,0.997989,0.99819,0.997451,1.00096
-165.988,0.806938,0.162175,2,3,0,167.094,0.999607,0.99734,0.99655,0.99789,0.998312,1.02176
-163.471,0.97383,0.162175,3,7,0,167.852,0.999064,0.999207,0.998493,0.998942,0.998273,0.987
-163.99,0.992136,0.162175,4,15,0,164.605,1.00051,0.998458,0.998292,0.999028,0.999421,1.07524
-163.952,0.977832,0.162175,3,7,0,164.916,0.998905,0.999296,0.998442,0.999049,0.998359,1.0626
-163.729,0.942399,0.162175,3,11,0,166.689,1.00029,0.998467,0.99759,0.998678,0.998773,0.983054
-162.187,0.983434,0.162175,2,7,0,164.56,0.999324,0.998286,0.997486,0.998795,0.998112,1.00574
-164.747,0.728238,0.162175,2,7,0,171.731,0.998528,0.997619,0.997709,0.998637,0.997619,0.94394
-164.747,0.712532,0.162175,2,3,0,168.153,0.998528,0.997619,0.997709,0.998637,0.997619,0.94394
-164.254,0.996367,0.162175,3,7,0,166.855,0.999194,0.999371,0.997566,0.998519,0.998482,0.953557
-162.925,0.97503,0.162175,2,7,0,166.182,0.999694,0.998459,0.997741,0.998832,0.997803,1.01387
-164.177,0.50432,0.162175,2,7,0,170.219,0.999007,0.997589,0.997859,0.997784,0.998647,1.06207
-162.598,1,0.162175,3,11,0,164.673,0.999293,0.998389,0.998197,0.998976,0.998032,1.0499
-163.618,0.939249,0.162175,2,3,0,164.287,0.999043,0.998027,0.998448,0.997924,0.998369,1.06608
-163.36,0.9461,0.162175,3,11,0,165.845,1.00023,0.99888,0.998082,0.999282,0.998172,1.02942
-165.851,0.837293,0.162175,3,7,0,168.186,1.00059,1.00041,1.0004,1.00031,0.999461,1.13762
-164.963,0.981227,0.162175,3,15,0,169.986,1.0003,0.999715,1.00008,0.999986,0.999019,1.0905
-165.473,0.946492,0.162175,2,3,0,167.317,1.00002,0.999294,1.00006,0.999711,0.999894,1.11685
-165.662,0.878168,0.162175,3,15,0,170.038,0.999201,0.997061,0.996728,0.99835,0.998221,1.01889
-165.454,1,0.162175,3,11,0,167.937,0.999491,0.999681,0.999556,0.999962,0.999378,1.12128
-167.232,0.786762,0.162175,3,7,0,170.121,0.999669,1.00031,0.99911,0.99865,0.998592,1.08985
-164.953,0.872243,0.162175,3,7,0,171.046,1.00005,1.00012,0.99944,0.999363,1.00006,1.01794
-164.369,1,0.162175,3,7,0,166.271,1.00127,1.00015,0.999115,0.999822,1.00028,1.08047
-162.972,1,0.162175,2,7,0,165.1,0.99971,0.998751,0.998855,0.999455,0.998529,1.06652
-162.513,0.956815,0.162175,2,7,0,164.004,0.99967,0.99895,0.997928,0.998435,0.998861,1.03191
-163.069,0.72265,0.162175,2,7,0,167.581,0.999766,0.998944,0.997708,0.999208,0.998371,1.09692
-163.174,0.962125,0.162175,3,15,0,164.32,0.999236,0.998122,0.99835,0.998247,0.998167,1.10943
-163.92,0.784065,0.162175,3,7,0,165.852,0.999262,0.998363,0.996967,0.998457,0.99745,1.09532
-163.701,0.685021,0.162175,2,7,0,167.447,0.998958,0.998303,0.997208,0.998027,0.998649,1.07898
-163.034,0.99724,0.162175,3,7,0,164.344,0.999014,0.997913,0.997911,0.998596,0.997665,1.06206
-164.778,0.787777,0.162175,2,3,0,166.853,0.99857,0.998682,0.996512,0.997866,0.997907,1.02006
-164.855,0.991626,0.162175,3,7,0,165.897,0.999366,0.997473,0.998646,0.998408,0.997985,1.02183
-165.696,0.962115,0.162175,3,15,0,168.697,1.00128,0.999798,0.999869,1.00088,0.999669,0.940055
-163.849,0.950638,0.162175,2,3,0,166.188,1.00121,1.0001,1.00004,1.00025,1.00021,0.952233
-163.08,0.521987,0.162175,4,15,0,168.324,1.00059,0.999574,0.999087,0.999535,0.999071,0.933832
-164.529,0.975786,0.162175,4,15,0,165.463,0.997561,0.99687,0.996042,0.996857,0.996698,1.10736
-167.088,0.85534,0.162175,3,15,0,168.683,0.997223,0.996905,0.996369,0.996646,0.996336,1.20875
-167.633,0.971325,0.162175,3,7,0,169.214,0.997313,0.995725,0.994847,0.996257,0.996153,1.15116
-170.845,0.790825,0.162175,4,15,0,175.027,1.00256,1.00299,1.00191,1.00235,1.00151,1.08775
-163.65,1,0.162175,3,15,0,171.038,0.998807,0.998505,0.997767,0.998014,0.997648,1.11974
-162.837,0.89125,0.162175,2,7,0,165.825,0.999602,0.998939,0.998029,0.998591,0.997964,1.06544
-163.863,0.987664,0.162175,3,7,0,164.59,0.998973,0.997401,0.996988,0.997182,0.997205,1.05407
-162.632,0.935557,0.162175,3,7,0,165.084,0.999297,0.998899,0.998144,0.999046,0.998046,1.02337
-163.003,0.810004,0.162175,3,11,0,166.1,0.999703,0.999246,0.997924,0.999006,0.999008,1.09684
-163.893,0.623675,0.162175,2,3,0,167.404,0.999624,0.998825,0.999006,0.999574,0.998548,1.10941
-163.311,0.991586,0.162175,3,7,0,164.453,0.999893,0.998981,0.998637,0.999913,0.998647,1.04364
-163.458,0.834736,0.162175,3,7,0,166.27,0.998596,0.997723,0.99681,0.997965,0.997013,1.0698
-166.942,0.658266,0.162175,3,15,0,169.484,1.00049,0.998263,0.998331,1.00003,0.999095,0.94587
-163.753,1,0.162175,3,7,0,167.037,0.99969,0.9985,0.998315,0.999781,0.99894,1.02963
-164.955,0.809929,0.162175,2,7,0,167.957,0.999614,0.999359,0.998724,0.999881,0.998171,1.01287
-163.477,1,0.162175,2,3,0,165.641,1.00004,0.999454,0.999112,0.999464,0.998439,1.01154
-163.577,0.957064,0.162175,3,11,0,165.714,0.999594,0.998476,0.997745,0.998514,0.999149,1.08572
-162.73,0.9627,0.162175,2,7,0,164.761,1.00013,0.998295,0.997879,0.998767,0.998623,1.04681
-162.726,0.823618,0.162175,3,11,0,164.701,0.998649,0.998562,0.997629,0.998355,0.998004,1.05917
-162.421,0.892734,0.162175,3,7,0,164.792,0.99905,0.997821,0.997554,0.997767,0.998022,0.987112
-161.858,0.719584,0.162175,3,11,0,166.081,0.999839,0.99898,0.998728,0.999286,0.99883,1.03271
-162.14,0.938304,0.162175,4,15,0,162.739,1.00048,0.999441,0.998564,0.999463,0.999296,1.00829
-162.69,0.924031,0.162175,2,7,0,163.57,1.00056,1.00002,0.999573,1.00011,0.999633,1.0328
-163.319,0.75477,0.162175,4,15,0,166.076,0.999753,0.999198,0.998204,0.999181,0.998291,0.928192
-163.524,0.982794,0.162175,3,7,0,164.502,0.999476,0.998351,0.998675,0.998658,0.998092,0.947278
-163.309,0.898499,0.162175,2,7,0,166.663,0.999112,0.998244,0.998358,0.997894,0.998475,1.01511
-164.305,0.673447,0.162175,3,11,0,168.854,0.998944,0.997525,0.996215,0.997936,0.997339,1.07638
-165.74,0.918164,0.162175,4,15,0,166.559,0.999057,0.997602,0.996001,0.998167,0.997882,1.09161
-163.555,1,0.162175,3,15,0,166.478,0.99977,0.998653,0.999252,0.999216,0.999398,1.02729
-162.534,0.789488,0.162175,2,3,0,166.535,0.99964,0.99956,0.998536,0.999083,0.998747,1.02615
-162.919,0.916786,0.162175,2,7,0,165.61,0.999348,0.998499,0.997883,0.998023,0.998571,1.08478
-165.951,0.810987,0.162175,3,11,0,168.025,1.00079,0.999527,0.99947,1.00081,0.999226,1.14943
-168.602,0.83086,0.162175,3,7,0,170.318,1.00036,1.0002,0.997972,1.00006,1.00038,1.16007
-166.667,0.920883,0.162175,2,3,0,171.502,0.999936,0.99948,0.998126,1.00006,0.999575,1.21254
-166.541,0.996579,0.162175,3,7,0,168.685,1.00071,0.999745,0.998466,1.0003,0.999393,1.22988
-167.11,0.86499,0.162175,3,7,0,169.904,1.00139,0.999344,0.999828,0.999962,1.00047,1.21562
-164.141,0.988078,0.162175,3,7,0,169.31,0.999585,0.999629,0.998285,0.999423,0.998152,1.01411
-163.395,0.999589,0.162175,3,7,0,165.395,0.999171,0.997742,0.997297,0.998143,0.997412,1.10308
-166.011,0.885822,0.162175,4,15,0,168.091,1.00014,0.998706,0.999479,0.998922,0.999278,0.891958
-163.565,0.860637,0.162175,2,3,0,168.016,0.999933,0.998851,0.998201,0.998482,0.998433,0.90958
-164.851,0.723095,0.162175,2,3,0,166.336,0.999693,0.998645,0.997589,0.998824,0.998979,0.88947
-164.096,0.684448,0.162175,2,3,0,168.02,0.998895,0.998251,0.998261,0.998558,0.998267,0.902233
-166.185,0.838166,0.162175,2,3,0,166.651,0.998915,0.998041,0.99835,0.998743,0.997712,0.889884
-163.838,0.890322,0.162175,2,3,0,166.97,0.998993,0.99844,0.997475,0.998404,0.998235,0.888855
-167.9,0.500566,0.162175,2,3,0,169.523,0.999876,0.997341,0.998071,0.99878,0.9981,0.893569
-165.39,0.99258,0.162175,4,15,0,171.214,1.00163,1.00004,1.00009,1.00001,1.00075,1.10164
-163.45,0.958065,0.162175,3,7,0,166.518,1.0009,0.999928,0.999421,1.00023,0.999187,1.05765
-165.195,0.732428,0.162175,2,3,0,167.043,1.00077,1.00072,0.998891,0.999709,0.999215,1.05709
-163.258,1,0.162175,3,15,0,165.324,0.999785,0.998908,0.997874,0.998236,0.99813,1.07758
-162.745,0.833711,0.162175,3,7,0,166.222,0.998742,0.997562,0.99717,0.997877,0.998091,1.04532
-165.157,0.833045,0.162175,4,15,0,166.036,0.999405,0.998745,0.996861,0.998289,0.998612,1.14231
-163.597,0.958531,0.162175,3,11,0,166.905,0.99911,0.998576,0.997912,0.9991,0.997826,1.0937
-163.744,0.755797,0.162175,3,11,0,168.01,1.00051,0.999565,0.998587,0.999071,0.999819,1.04262
-165.716,0.900222,0.162175,3,7,0,167.128,1.00074,1.00063,0.999508,1.00043,1.00083,1.04743
-163.582,0.95176,0.162175,3,11,0,168.161,1.00024,0.99849,0.998605,0.99888,0.998221,1.07788
-162.706,0.860866,0.162175,3,15,0,167.649,0.998891,0.997975,0.997058,0.99793,0.997511,0.956988
