# stan_version_major = 2
# stan_version_minor = 21
# stan_version_patch = 0
# model = garch_garch11_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     max_num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = dense_e
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = garch-garch11.data.R
# init = 2 (Default)
# random
#   seed = 1569824
# output
#   file = 3.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,alpha0,alpha1,beta1
-268.954,0.792481,0.524124,3,7,0,269.708,5.12564,1.46893,0.332293,0.379928
-268.954,0.107559,0.52139,3,7,0,270.133,5.12564,1.46893,0.332293,0.379928
-268.354,0.98216,0.172447,4,15,0,270.096,4.88562,1.68697,0.666138,0.216193
-268.39,0.994461,0.233315,3,7,0,268.873,4.90681,1.59549,0.682567,0.192425
-266.92,0.972802,0.321302,3,7,0,269.606,5.08534,1.57185,0.590931,0.219996
-266.653,0.987923,0.426594,2,7,0,267.922,5.05334,1.27778,0.52552,0.331499
-267.24,0.892846,0.579107,1,3,0,268.632,4.92629,1.08791,0.495342,0.391692
-267.382,0.872072,0.675024,3,7,0,267.873,5.14684,1.28379,0.50192,0.298689
-269.242,0.640278,0.760721,2,3,0,270.297,5.1577,0.79036,0.65383,0.301428
-267.961,0.666642,0.594948,3,7,0,270.876,5.14887,2.25422,0.63796,0.146707
-267.966,0.87791,0.48566,3,15,0,269.113,5.03593,0.806021,0.5265,0.437086
-267.588,0.997094,0.552254,3,7,0,268.594,4.97225,1.78053,0.537909,0.305963
-267.04,0.930173,0.755554,2,3,0,268.491,5.08534,1.34456,0.631764,0.240098
-266.952,0.821749,0.92984,2,3,0,267.513,5.04697,1.24387,0.589714,0.323177
-267.743,0.299568,0.966185,2,3,0,270.323,5.08063,1.26784,0.653205,0.303779
-268.464,0.79838,0.448069,3,7,0,273.592,5.25348,1.58655,0.663784,0.176655
-268.378,0.911229,0.449982,3,7,0,272.197,4.93912,1.38876,0.706345,0.213518
-268.219,0.855627,0.537374,3,7,0,269.725,4.97019,0.885692,0.603991,0.358358
-267.473,0.755268,0.58875,2,7,0,270.082,5.15561,1.90025,0.560824,0.236405
-267.002,0.914672,0.553114,3,7,0,268.998,5.06455,1.2799,0.631203,0.273267
-267.558,0.653134,0.66255,3,7,0,267.809,4.90102,1.71595,0.446737,0.30762
-268.124,0.590596,0.533062,2,7,0,269.318,5.13509,1.18326,0.697922,0.265283
-266.831,0.985563,0.39063,2,7,0,268.03,5.04317,1.54574,0.604273,0.233002
-267.33,0.968173,0.520438,3,7,0,267.714,5.03943,1.64888,0.438251,0.350822
-269.051,0.116054,0.674365,2,7,0,270.114,5.13035,1.76567,0.377048,0.397746
-270.164,0.982479,0.242916,4,15,0,271.538,5.01917,0.846996,0.691225,0.247273
-270.161,0.820274,0.32178,4,15,0,274.934,4.79751,1.28094,0.502408,0.435227
-271.501,1,0.334082,2,3,0,272.378,4.72044,1.51798,0.382897,0.299097
-269.977,0.400184,0.453111,3,7,0,271.858,4.75883,1.56229,0.428049,0.286869
-268.922,1,0.251902,4,15,0,270.585,4.77341,1.29066,0.478915,0.368685
-268.781,0.997926,0.341331,3,15,0,269.876,4.79005,1.10762,0.446168,0.413586
-269.714,0.877611,0.460327,3,15,0,273.093,4.80643,0.754783,0.409202,0.471662
-269.901,0.998408,0.519197,1,1,0,270.122,4.79086,0.764527,0.403301,0.476382
-268.633,0.882563,0.698754,2,3,0,270.999,4.83502,1.01448,0.501926,0.424647
-268.633,0.000190736,0.792429,2,3,0,272.983,4.83502,1.01448,0.501926,0.424647
-267.693,0.99521,0.247591,4,15,0,269.827,5.11965,1.05725,0.625949,0.270952
-270.018,0.700875,0.33152,3,7,0,272.986,5.24176,1.11442,0.555317,0.413668
-269.629,0.993099,0.289026,4,15,0,271.01,5.24786,1.43377,0.667291,0.297189
-267.023,0.988771,0.385057,3,7,0,269.689,4.97132,1.47635,0.593973,0.255946
-267.409,0.981868,0.509028,2,7,0,268.287,5.15392,1.84053,0.642923,0.195278
-267.409,0.663381,0.665276,2,3,0,268.504,5.15392,1.84053,0.642923,0.195278
-269.056,0.526019,0.549325,2,3,0,270.811,5.03285,1.8095,0.674129,0.0987869
-269.063,1,0.372858,3,7,0,269.605,5.09335,1.1794,0.625358,0.359579
-266.98,0.43417,0.499459,2,3,0,272.319,4.99288,1.38518,0.583924,0.308055
-268.138,0.929507,0.29803,2,3,0,268.424,4.96959,1.568,0.633718,0.170184
-266.78,0.985094,0.360783,2,7,0,268.63,5.03601,1.19597,0.505202,0.374111
-268.828,0.636719,0.472139,2,7,0,272.497,5.10012,0.799481,0.633864,0.345382
-267.345,1,0.376791,3,7,0,269.273,5.06891,0.853311,0.485623,0.436566
-267.756,0.982945,0.502835,2,7,0,268.085,5.03073,0.845507,0.496108,0.374282
-267.829,0.365225,0.654166,2,3,0,269.522,5.03845,0.862087,0.577787,0.334721
-267.461,0.951724,0.356766,4,15,0,271.495,5.15206,1.67167,0.478462,0.268936
-268.173,0.536906,0.44405,3,7,0,269.712,5.14693,1.93538,0.700714,0.200095
-270.48,0.937559,0.309087,3,7,0,271.456,5.25079,1.51882,0.777172,0.0981835
-270.056,0.908918,0.376897,3,7,0,273.931,5.14366,1.54494,0.851563,0.127079
-268.322,0.895721,0.441197,2,3,0,271.418,5.08433,1.50917,0.751226,0.212459
-270.742,0.991847,0.506698,2,3,0,273.912,5.20512,1.74368,0.598797,0.0911929
-267.306,0.996579,0.664343,3,7,0,271.224,4.90008,1.5019,0.492779,0.3163
-267.306,0.0800666,0.875605,2,3,0,268.382,4.90008,1.5019,0.492779,0.3163
-267.797,0.925461,0.325834,3,15,0,268.878,5.12283,1.67242,0.72294,0.201221
-267.884,0.572057,0.389577,2,7,0,270.057,4.93176,1.57051,0.381611,0.337593
-267.107,0.910191,0.286587,3,15,0,269.137,5.02635,1.36042,0.41646,0.363605
-267.488,0.877353,0.335375,3,7,0,267.815,5.04617,1.34013,0.662776,0.210739
-267.049,0.966224,0.37498,3,11,0,268.269,5.07771,1.70297,0.611831,0.191155
-267.601,0.975534,0.472973,2,3,0,267.693,5.15803,1.65935,0.674163,0.223794
-267.46,0.804332,0.603518,3,7,0,270.883,4.93551,0.911293,0.453743,0.432304
-267.46,3.45292e-07,0.609851,2,3,0,271.532,4.93551,0.911293,0.453743,0.432304
-267.659,0.956721,0.207541,4,15,0,270.453,5.14989,0.915602,0.558333,0.378026
-267.431,0.986203,0.258228,3,15,0,270.987,5.02397,1.1622,0.601729,0.344313
-267.349,0.970422,0.333973,3,7,0,268.674,4.98688,1.11739,0.610604,0.31733
-268.729,0.614604,0.422375,2,7,0,273.148,5.05326,1.25552,0.755071,0.217933
-271.381,0.926881,0.331151,3,7,0,274.223,5.30743,1.66152,0.828104,0.155088
-269.655,0.951452,0.39469,4,15,0,272.489,4.77077,0.959596,0.45571,0.463957
-268.803,0.959561,0.48572,3,7,0,270.496,5.27797,1.109,0.518947,0.35984
-268.28,0.981601,0.603675,2,3,0,269.623,5.21793,1.00528,0.452692,0.403053
-267.353,0.207123,0.771825,3,7,0,270.069,5.09526,1.36847,0.588257,0.329885
-267.577,0.991168,0.352978,4,31,0,268.034,5.06174,0.880063,0.496088,0.444857
-267.471,1,0.457083,2,7,0,268.447,5.16234,1.28742,0.573351,0.256838
-268.731,0.385715,0.598155,3,7,0,269.621,5.10837,1.45548,0.79513,0.162792
-270.632,0.904805,0.348068,3,15,0,272.583,5.22897,2.25464,0.39186,0.324429
-269.643,0.676003,0.401677,3,7,0,272.214,5.21148,2.02892,0.375325,0.260263
-269.55,0.998702,0.343141,3,7,0,270.008,5.19425,1.90028,0.35169,0.321817
-268.28,0.670334,0.447506,3,7,0,271.446,5.11032,1.7791,0.774279,0.159595
-272.877,0.823319,0.379631,2,3,0,273.84,5.12255,1.0305,0.849591,0.134821
-272.198,1,0.393387,2,3,0,274.656,5.04893,1.22431,0.822524,0.104186
-268.36,0.872249,0.512869,2,3,0,273.299,4.99846,1.24997,0.703868,0.20328
-267.055,0.895084,0.565842,2,3,0,268.768,5.02961,1.60435,0.646557,0.229414
-267.696,0.714356,0.642755,2,5,0,268.682,4.98702,0.759263,0.477736,0.450861
-268.684,0.429437,0.577719,3,7,0,269.771,5.07503,0.700331,0.550275,0.363788
-268.322,0.985671,0.359734,3,7,0,269.409,5.14539,0.748861,0.429248,0.485766
-269.321,0.414867,0.459219,2,3,0,269.754,5.14568,0.682764,0.360214,0.531727
-267.964,0.604765,0.281322,3,7,0,273.245,5.11373,0.957977,0.644237,0.312116
-267.144,0.990656,0.220278,3,15,0,270.378,5.10636,1.43627,0.658594,0.244342
-267.038,0.989575,0.282845,4,15,0,268.346,4.98088,1.63745,0.51255,0.249949
-267.329,0.921785,0.36231,3,7,0,267.869,5.10224,1.22696,0.614326,0.321137
-268.571,0.958848,0.425268,3,7,0,269.656,4.94059,0.745819,0.549333,0.413444
-269.314,0.892554,0.522907,2,3,0,269.592,4.90809,0.800257,0.601435,0.346698
-267.82,1,0.590595,2,3,0,269.696,4.93807,0.873608,0.468891,0.461417
-268.443,0.206843,0.763889,2,7,0,268.731,4.88942,0.757502,0.454599,0.474131
-267.965,0.941597,0.36223,3,7,0,272.745,5.19418,1.50772,0.533561,0.228744
-268.966,0.985187,0.435216,3,7,0,269.712,4.79965,1.87959,0.48257,0.311914
-269.6,0.120857,0.551994,3,7,0,275.466,5.10883,0.823505,0.692344,0.266504
-267.898,0.935374,0.236136,3,7,0,275.627,5.09592,0.932512,0.632615,0.324387
-268.648,0.980398,0.281433,3,15,0,269.987,5.05103,1.61481,0.70685,0.258395
-271.517,0.667589,0.354613,3,15,0,273.499,4.88547,1.85864,0.813953,0.171616
-272.135,0.929532,0.30204,4,15,0,275.757,5.2449,2.29573,0.494593,0.0571775
-269.728,1,0.356819,3,7,0,273.325,5.2741,1.64435,0.76057,0.195901
-270.274,0.650906,0.459857,3,7,0,275.71,5.10865,2.46263,0.797446,0.13771
-271.272,0.992732,0.383804,3,7,0,271.671,5.09656,2.60774,0.822491,0.129716
-270.212,0.948779,0.489644,3,7,0,273.203,4.9702,1.26488,0.712071,0.282042
-268.803,0.934828,0.591059,3,7,0,270.797,5.14793,1.78445,0.743127,0.210966
-270.444,0.963241,0.700787,2,3,0,270.806,5.04692,1.87288,0.866212,0.113293
-270.444,0.0852176,0.85993,2,3,0,272.682,5.04692,1.87288,0.866212,0.113293
-268.135,0.978224,0.35809,3,7,0,272.003,4.90515,1.45282,0.662416,0.236809
-268.773,0.707781,0.447782,3,7,0,273.49,5.17849,2.47198,0.582098,0.179948
-268.831,1,0.401656,2,3,0,269.015,5.17752,2.51151,0.560446,0.182277
-268.877,0.807432,0.515265,3,7,0,270.311,5.0213,2.45553,0.50424,0.0972812
-269.377,0.95794,0.522043,2,7,0,270.087,5.0941,0.854063,0.672914,0.314325
-267.714,0.929012,0.635338,2,3,0,270.659,4.9374,1.28389,0.613281,0.255093
-267.714,0.0435722,0.745942,3,7,0,272.657,4.9374,1.28389,0.613281,0.255093
-267.584,0.925233,0.298748,2,7,0,269.754,5.03569,1.28436,0.535111,0.387089
-267.802,0.988013,0.349426,2,7,0,269.831,4.95373,1.22054,0.554492,0.382049
-267.553,0.991072,0.44069,3,15,0,268.57,5.05896,1.98431,0.484443,0.282295
-269.226,0.65923,0.557371,2,3,0,269.608,5.1022,1.7631,0.390753,0.233047
-267.988,1,0.472165,3,7,0,269.541,5.17627,1.58576,0.725812,0.198377
-269.854,0.641696,0.603031,3,7,0,270.988,5.27809,1.06983,0.66401,0.308274
-273.905,0.836051,0.500423,2,3,0,275.169,5.38906,1.04407,0.752353,0.239558
-267.215,0.578473,0.524566,3,7,0,273.496,4.93021,1.37858,0.451755,0.379338
-266.885,0.738558,0.403958,3,7,0,268.573,5.10545,1.23014,0.558138,0.298594
-266.968,0.991375,0.376977,4,15,0,267.332,4.96628,1.24895,0.536556,0.350522
-267.01,0.95924,0.47567,2,7,0,268.162,5.11841,1.63036,0.575974,0.267778
-267.285,0.817189,0.577199,3,7,0,267.833,5.04059,1.4164,0.609992,0.214751
-267.38,0.983291,0.591223,3,7,0,267.528,5.07615,1.43106,0.635495,0.291369
-267.12,0.934129,0.737381,2,3,0,267.392,5.08948,1.23253,0.551695,0.359633
-268.089,0.443871,0.866994,2,3,0,268.925,5.13643,1.6796,0.6882,0.243446
-270.037,0.835056,0.570766,3,7,0,271.029,5.06348,0.892228,0.418954,0.542323
-267.544,1,0.596985,3,7,0,270.53,5.0822,2.07026,0.661519,0.149219
-267.825,0.448772,0.758169,2,7,0,269.187,4.95004,1.62322,0.640546,0.184267
-267.803,0.967084,0.503207,3,7,0,268.612,5.02066,2.0405,0.617859,0.231017
-267.409,0.823073,0.61452,2,7,0,268.008,5.11396,0.924766,0.497937,0.423785
-268.944,0.593165,0.633497,2,3,0,269.64,5.08765,0.745651,0.607384,0.375517
-267.989,0.705793,0.499017,2,7,0,269.474,5.05419,1.98211,0.613235,0.12166
-268.983,0.679869,0.448696,2,7,0,270.48,5.21481,2.07104,0.765594,0.109949
-271.101,0.871118,0.391579,3,7,0,272.39,5.18467,1.5275,0.752388,0.0783018
-268.26,1,0.427112,2,3,0,270.878,5.2092,1.37766,0.717525,0.197605
-267.353,0.503883,0.540954,3,7,0,269.684,5.1738,1.58081,0.60809,0.253604
-267.942,0.991672,0.385068,3,7,0,268.409,4.92177,0.85329,0.400574,0.487055
-270.329,0.641376,0.482719,3,7,0,272.204,4.80644,1.26226,0.681057,0.257911
-270.039,0.581344,0.403335,3,7,0,272.092,4.77284,1.09499,0.58497,0.351392
-269.206,0.947833,0.314635,4,15,0,273.681,5.06171,1.6372,0.773323,0.206693
-269.753,0.907117,0.374694,3,7,0,271.557,4.92698,1.43056,0.499932,0.204917
-269.253,0.663344,0.425553,3,7,0,274.434,4.78716,1.17062,0.436829,0.364594
-268.67,1,0.365154,4,15,0,269.844,5.25817,1.91459,0.641482,0.207262
-269.605,0.964417,0.461136,3,7,0,270.554,4.93619,1.41354,0.773603,0.171283
-268.318,1,0.558676,3,7,0,269.78,5.1053,1.17447,0.41639,0.471681
-267.043,0.341567,0.704489,2,3,0,267.57,5.0385,1.51543,0.446132,0.311093
-267.81,0.740516,0.418831,2,3,0,268.022,5.01802,1.4877,0.413088,0.298536
-266.682,0.865336,0.392891,2,7,0,269.701,5.04611,1.50506,0.545249,0.272235
-267.348,0.959312,0.424849,3,15,0,267.867,5.07642,1.56626,0.697418,0.207944
-268.671,0.5747,0.510999,2,7,0,271.202,4.93946,0.914618,0.32097,0.50891
-268.859,0.263151,0.397206,3,15,0,271.15,5.01869,0.923231,0.358446,0.430451
-268.016,0.794781,0.217191,2,3,0,270.379,5.00897,0.996189,0.354877,0.452833
-267.041,0.966216,0.216954,4,15,0,268.829,4.98894,1.71157,0.605589,0.224528
-267.733,0.992838,0.262952,3,15,0,267.881,4.91834,1.42116,0.621916,0.287442
-266.778,0.995553,0.328201,3,7,0,268.086,5.04944,1.50215,0.602979,0.255184
-267.411,0.938341,0.410603,3,7,0,269.46,5.09741,2.05861,0.62691,0.157133
-267.695,0.973532,0.481393,3,7,0,268.794,5.11029,0.798358,0.537921,0.387512
-270.822,0.35419,0.586799,2,3,0,271.974,5.11462,0.596032,0.622155,0.369912
-268.337,1,0.357411,2,7,0,272.237,5.04133,1.01473,0.602225,0.376238
-268.938,0.98482,0.448675,2,3,0,269.127,5.04944,0.878099,0.567162,0.419723
-269.075,0.919802,0.553387,2,7,0,271.223,5.00133,0.617006,0.459198,0.512514
-267.505,0.671994,0.634433,2,7,0,269.01,4.99867,0.843603,0.511974,0.426888
-267.148,0.416951,0.551892,3,7,0,270.871,5.1267,1.23506,0.624472,0.278931
-270.614,0.961143,0.361825,3,7,0,271.111,5.08601,2.18132,0.879198,0.0806065
-267.897,0.571909,0.434277,2,7,0,271.67,5.11581,1.3208,0.561356,0.369154
-267.615,0.96298,0.338561,2,5,0,269.162,5.16911,1.52445,0.467479,0.293429
-268.754,0.760005,0.40699,2,7,0,269.303,5.16237,1.82834,0.442028,0.207586
-271.503,0.719523,0.390829,3,15,0,278.885,4.84076,1.39401,0.481269,0.468997
-267.454,0.990468,0.358976,3,7,0,271.453,5.07992,1.117,0.612202,0.265533
-266.807,0.863208,0.444365,3,7,0,268.235,4.9967,1.11811,0.497955,0.366534
-268.059,0.945772,0.477975,3,7,0,268.475,5.23841,1.5316,0.527939,0.291159
-268.539,0.455788,0.562746,3,7,0,270.734,5.18678,1.57996,0.655497,0.142097
-267.261,1,0.387161,3,7,0,268.938,5.04301,1.1468,0.604316,0.335262
-267.612,0.949019,0.483593,3,7,0,268.29,4.90649,1.22716,0.52835,0.307231
-267.612,0.061424,0.570947,3,7,0,271.088,4.90649,1.22716,0.52835,0.307231
-267.283,0.800691,0.255919,2,7,0,271.061,4.96774,1.10597,0.500575,0.410997
-271.899,0.80368,0.257194,3,7,0,274.673,4.94843,1.41076,0.302357,0.321494
-268.163,1,0.259312,3,7,0,271.04,4.96642,1.20805,0.330051,0.451705
-268.899,0.813304,0.32355,2,3,0,269.031,4.94918,1.19001,0.312632,0.436399
-268.435,0.99983,0.329512,4,15,0,270.282,4.9914,1.72892,0.579878,0.325772
-270.83,0.956795,0.41065,3,7,0,273.174,4.75208,1.63728,0.645661,0.198274
-270.461,0.74724,0.488187,3,7,0,275.456,5.03558,2.81215,0.746454,0.0443166
-267.057,0.723416,0.462642,2,7,0,272.693,5.07534,1.67682,0.637781,0.191793
-267.05,0.889739,0.427383,2,7,0,268.471,5.06814,1.37126,0.559805,0.336812
-267.102,0.971436,0.472314,3,7,0,267.529,5.10598,0.967771,0.50085,0.389678
-267.533,0.48372,0.569703,2,7,0,269,5.17515,1.58693,0.675723,0.202533
-270.646,0.939589,0.406927,3,7,0,270.921,5.35336,2.25294,0.685877,0.114115
-269.734,0.977357,0.474206,3,7,0,271.228,4.73674,1.08951,0.433094,0.434292
-270.768,0.134009,0.575146,3,7,0,274.249,4.77344,1.08291,0.615022,0.35218
-268.706,0.964915,0.283118,3,11,0,272.432,5.22335,1.57106,0.417121,0.317515
-267.727,0.952963,0.338913,3,7,0,269.904,4.89578,1.30688,0.577393,0.327278
-266.742,0.955189,0.400364,3,7,0,268.028,5.02777,1.25777,0.47657,0.348113
-267.243,0.692697,0.473852,3,7,0,267.83,5.02462,1.63103,0.577173,0.198095
-269.285,0.861045,0.424125,3,7,0,271.106,4.96023,1.0395,0.693553,0.236307
-268.958,0.907683,0.453998,2,7,0,272.723,4.9615,2.19385,0.641756,0.233134
-269.544,0.602055,0.510494,3,7,0,271.341,5.10867,0.582642,0.569573,0.408301
-267.85,0.976491,0.415281,2,7,0,273.162,5.18996,1.34132,0.61918,0.30381
-267.389,0.981697,0.502065,2,7,0,268.048,5.14182,1.2651,0.602786,0.319937
-269.145,0.921236,0.610004,2,3,0,269.318,5.17883,2.59177,0.666835,0.0847882
-269.033,0.426744,0.695027,2,3,0,270.822,5.2219,2.36509,0.482326,0.161889
-269.126,0.798807,0.470485,2,3,0,270.791,5.19954,1.99676,0.496168,0.310357
-267.715,0.970965,0.471349,2,7,0,270.148,5.08482,2.20443,0.62799,0.179039
-267.387,0.505498,0.565703,2,7,0,268.206,5.09517,1.69622,0.575616,0.290532
-267.059,0.926741,0.416667,3,7,0,273.949,4.96255,1.60334,0.503421,0.318597
-267.04,0.868955,0.477298,2,7,0,268.274,5.07235,1.27074,0.594393,0.257976
-272.711,0.248592,0.514519,2,3,0,273.467,5.17846,0.736056,0.429847,0.562451
-273.149,0.988763,0.290242,4,15,0,274.576,5.04936,2.74312,0.862882,0.0125207
-269.955,0.97155,0.35465,3,15,0,277.474,4.81812,1.59309,0.678643,0.265964
-270.822,0.984936,0.425423,3,7,0,271.818,4.77422,1.30312,0.629849,0.337211
-270.353,0.961608,0.517212,3,7,0,273.541,4.90607,1.53957,0.5676,0.153647
-269.36,1,0.613438,2,3,0,270.96,5.27541,0.942582,0.578874,0.371364
-269.36,9.30771e-25,0.756754,1,1,0,275.996,5.27541,0.942582,0.578874,0.371364
-268.284,0.991213,0.331379,3,7,0,270.262,5.04605,1.88158,0.689107,0.111669
-268.371,1,0.405205,3,7,0,268.742,5.0774,1.48684,0.646141,0.310686
-270.738,0.859166,0.499723,3,7,0,272.048,5.17412,1.44627,0.725122,0.0958713
-268.524,0.822659,0.532695,3,7,0,272.48,4.92099,1.39423,0.704431,0.222913
-269.423,0.61773,0.546799,3,7,0,273.411,5.20138,2.06254,0.797973,0.138488
-268.373,0.937353,0.454596,3,7,0,270.368,5.16761,1.73217,0.637051,0.274045
-269.811,0.81044,0.525032,3,7,0,271.272,5.09409,2.22754,0.645337,0.0541914
-268.235,0.964392,0.53217,3,7,0,272.556,4.86876,1.05953,0.556191,0.34036
-268.235,0.0420532,0.63151,2,3,0,271.549,4.86876,1.05953,0.556191,0.34036
-267.942,0.936022,0.291587,4,15,0,270.345,5.0959,0.747026,0.470471,0.420294
-268.306,0.879493,0.336244,3,7,0,269.453,5.04451,0.855185,0.442795,0.38672
-268.451,0.675163,0.365874,3,7,0,271.609,4.99669,1.0406,0.4089,0.365387
-268.408,0.728996,0.323215,2,3,0,269.973,5.08166,0.764615,0.487788,0.476817
-267.37,0.994764,0.301703,3,15,0,269.843,5.0761,2.10516,0.551475,0.213656
-267.286,0.867347,0.369018,3,7,0,268.543,5.10784,1.35528,0.590254,0.324527
-267.947,0.974553,0.396388,4,15,0,269.085,4.93512,1.08713,0.552084,0.395509
-267.784,0.985524,0.47458,3,7,0,270.388,5.01371,1.47009,0.656842,0.285362
-268.258,0.986945,0.574274,2,3,0,268.517,4.95698,1.9794,0.711692,0.1568
-267.594,1,0.695569,2,3,0,268.445,4.98872,1.50861,0.689816,0.210557
-267.594,0.0475198,0.853244,2,3,0,272.428,4.98872,1.50861,0.689816,0.210557
-267.829,0.92854,0.40031,3,15,0,268.861,4.96511,1.34609,0.589803,0.227282
-268.832,0.820704,0.457031,3,7,0,269.185,5.01255,0.8761,0.555773,0.428441
-268.674,0.959909,0.46799,2,7,0,269.534,5.07606,0.911829,0.605206,0.379714
-268.321,1,0.551111,2,3,0,268.786,5.05081,1.04824,0.609718,0.368221
-268.097,0.364284,0.675356,3,7,0,270.779,5.12643,0.724168,0.460838,0.467169
-267.422,1,0.437436,3,7,0,268.946,5.12821,1.56498,0.570527,0.308414
-269.285,0.932331,0.535932,2,3,0,270.18,5.22537,2.37034,0.719836,0.0951303
-266.839,0.443741,0.613344,3,7,0,269.328,5.04596,1.37321,0.564851,0.320737
-266.924,0.809428,0.430818,2,7,0,267.897,5.03602,1.38203,0.481641,0.302202
-269.054,0.503138,0.436146,3,7,0,271.326,4.97183,1.19691,0.347666,0.518205
-268.136,0.913161,0.325443,2,7,0,272.063,5.11594,1.68199,0.693365,0.128974
-269.422,0.890529,0.365392,2,3,0,270.065,5.06021,1.61445,0.707613,0.10359
-267.502,0.997698,0.401008,2,7,0,269.859,5.03387,1.50114,0.660302,0.185284
-268.8,0.972636,0.489362,2,7,0,269.83,5.18813,2.23665,0.72077,0.148356
-267.909,0.80555,0.582245,3,7,0,269.738,4.95941,1.39463,0.353677,0.42989
-267.034,0.767353,0.586905,3,7,0,268.372,4.97212,1.0758,0.528643,0.373949
-268.784,0.731818,0.569666,2,3,0,269.747,5.21343,1.04099,0.680775,0.252717
-268.767,1,0.533906,3,7,0,270.202,5.15138,1.97816,0.784369,0.102534
-268.265,0.962431,0.651991,2,3,0,269.419,5.15769,1.80384,0.744258,0.182544
-273.181,0.214395,0.766893,2,3,0,274.335,5.30379,1.63854,0.58659,0.381671
-270.123,0.948005,0.431957,2,7,0,275.057,5.21035,1.69355,0.687201,0.280839
-275.243,0.708019,0.500979,3,7,0,276.832,5.04517,0.535261,0.313291,0.676353
-267.771,0.903449,0.458934,2,3,0,274.5,4.94474,0.858538,0.531037,0.405446
-268.477,0.973442,0.509298,3,7,0,268.978,5.01325,0.720042,0.379395,0.536142
-267.994,0.887722,0.605127,2,3,0,269.088,5.00403,0.760625,0.539287,0.419488
-267.994,0.00519019,0.660897,2,3,0,269.604,5.00403,0.760625,0.539287,0.419488
-267.448,0.979293,0.304757,2,7,0,269.454,4.95515,1.13674,0.59683,0.329311
-269.486,0.904897,0.364167,3,7,0,271.114,5.21126,0.647617,0.550907,0.398233
-268.939,0.955129,0.404555,3,7,0,270.542,5.2256,0.825365,0.435405,0.438751
-268.991,0.843706,0.471822,2,3,0,269.785,5.1823,0.797135,0.395962,0.510718
-270.654,0.909997,0.493603,2,7,0,272.702,5.17612,0.453621,0.475727,0.478664
-270.555,0.381486,0.55066,3,7,0,274.46,4.89175,0.555321,0.333569,0.595258
-270.555,0.0707987,0.367845,1,1,0,272.903,4.89175,0.555321,0.333569,0.595258
-269.115,1,0.182032,4,15,0,272.043,4.98664,2.34891,0.649462,0.212254
-268.73,0.999331,0.221723,4,15,0,269.907,5.16782,0.68106,0.478141,0.469354
-269.448,0.952022,0.269769,4,15,0,272.946,4.93719,2.53883,0.575784,0.222228
-268.663,0.913697,0.313428,3,11,0,272.13,5.02908,0.643282,0.377603,0.522822
-268.535,0.933202,0.350819,2,3,0,269.305,4.98827,0.648367,0.392069,0.522984
-268.28,0.843124,0.400011,3,15,0,270.44,4.93019,1.0946,0.573184,0.386791
-267.923,0.402325,0.418113,3,7,0,269.971,4.90237,0.970684,0.383595,0.470094
-269.833,0.935595,0.286104,4,15,0,271.139,5.18246,2.26691,0.824873,0.0971317
-268.688,0.975234,0.326896,3,7,0,271.352,5.03079,0.938932,0.457977,0.495203
-268.877,0.97888,0.387851,2,5,0,270.843,5.12377,0.650064,0.569372,0.385793
-267.626,0.991586,0.461599,3,7,0,270.135,5.08082,1.15699,0.667491,0.243454
-268.82,0.61573,0.555863,2,3,0,269.92,5.14925,0.976953,0.354313,0.51084
-267.277,0.391982,0.467237,2,3,0,269.164,5.13223,1.14039,0.452167,0.40448
-270.394,0.725118,0.317356,3,7,0,271.955,5.32259,1.12063,0.697409,0.231937
-268.484,0.99461,0.296378,3,7,0,271.78,5.09921,1.7857,0.700306,0.107977
-269.236,0.988146,0.357805,3,7,0,270.275,5.2232,1.89576,0.554147,0.301399
-269.642,0.990773,0.429131,3,7,0,270.326,5.18269,2.55432,0.582849,0.0632258
-268.496,0.963063,0.515749,3,7,0,270.646,5.15444,1.31302,0.574232,0.371407
-268.919,0.422266,0.603512,2,7,0,272.865,5.0996,2.50301,0.526989,0.227623
-269.043,0.770853,0.422829,2,3,0,270.211,5.0822,2.90226,0.56057,0.095899
-267.916,1,0.412402,3,7,0,270.513,5.15382,2.2274,0.600711,0.178059
-267.809,0.908362,0.499591,3,7,0,269.534,5.17166,1.17207,0.422584,0.396272
-269.175,0.540729,0.554787,2,3,0,271.492,5.08929,2.93098,0.53823,0.135036
-270.332,0.944765,0.435389,2,3,0,270.44,5.10371,3.1709,0.570241,0.137581
-268.141,0.973261,0.500326,2,3,0,271.429,5.1918,2.15264,0.641137,0.168571
